"","Gammaproteobacteria","Bacilli","Polyangia","Alphaproteobacteria","Bacteroidia","Actinobacteria","Clostridia","Chloroflexia","Limnochordia","Halanaerobiia","Planctomycetes","Spirochaetia","Verrucomicrobiae","Vicinamibacteria","Myxococcia","Gemmatimonadetes","bacteriap25","Methylomirabilia","Acidobacteriae","Desulfovibrionia","Blastocatellia","Thermoleophilia","Deinococci","Babeliae","Sumerlaeia","BRH-c20a","Longimicrobia","Negativicutes","Hydrogenedentia","Methanobacteria","Phycisphaerae","Coriobacteriia","Nitrososphaeria","JG30-KF-CM66","Nitrospiria","Desulfuromonadia","Anaerolineae","Acidimicrobiia","Bdellovibrionia","Ignavibacteria","Entotheonellia","Methanosarcinia","Thermoanaerobaculia","Subgroup 5","Vampirivibrionia","Fimbriimonadia","Oligoflexia","Desulfitobacteriia","OM190","Cyanobacteriia","Fibrobacteria","Abditibacteria","Subgroup 25","Deferribacteres","Dadabacteriia","OLB14","Dehalococcoidia","Holophagae","Syntrophomonadia","Subgroup 11","Kapabacteria","vadinHA49","MB-A2-108","Chlamydiae","Sericytochromatia","Desulfotomaculia","BD7-11","Incertae Sedis","Thermoanaerobacteria","BD2-11 terrestrial group","Pla4 lineage","Rhodothermia","Ktedonobacteria","Subgroup 18","Leptospirae","KD4-96","AD3","Gracilibacteria","Campylobacteria","Thermoplasmata","Methanocellia","TK10","Latescibacteria","Subgroup 22","Cloacimonadia","Kiritimatiellae","N9D0","Parcubacteria","Symbiobacteriia","MVP-15","Calditrichia","Chthonomonadetes","Gitt-GS-136","S0134 terrestrial group","Moorellia","Saccharimonadia","Lineage IIa","ABY1","Desulfobulbia","Syntrophia","AKAU4049","Endomicrobia","Pla3 lineage","Lentisphaeria","Microgenomatia","Kryptonia","Bathyarchaeia","Berkelbacteria","4-29-1","Chitinivibrionia","Subgroup 20","Elusimicrobia","Nanoarchaeia","WWE3","Brevinematia","Fusobacteriia","Rubrobacteria","Lineage IIb","CPR2","Syntrophobacteria","Methanomicrobia","Omnitrophia","Defferrisomatia","Armatimonadia","Desulfomonilia","V2072-189E03","Thermodesulfovibrionia","P2-11E","AT-s3-28","P9X2b3D02","Micrarchaeia","Rs-M47","Lineage IIc","OC31","SHA-26","028H05-P-BN-P5","Synergistia"
"2-bx-2",0.491672731943315,0.086462302521728,0.00117737723166503,0.138288307573747,0.211200068501948,0.061523312069187,0.00010703429378773,0.000749240056514107,0,0,0.000727833197756561,0,0.00571563128826476,0,0,0.000642205762726378,0,0,0,0,6.42205762726378e-05,0,0.000214068587575459,0.000128441152545276,0.000192661728817913,0,0,0,0,0,6.42205762726378e-05,0,0.00010703429378773,0,0,0,0.000406730316393372,0,0.000492357751423556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42205762726378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-bx-3",0.412603926773098,0.0532612514149655,0.0008977711854483,0.141594129357118,0.28921893906866,0.0797650181505914,0,0.0015223076622819,3.90335298021e-05,0,0.00333736679807955,0,0.00821655802334205,9.758382450525e-05,0.00119052265896405,0.00068308677153675,0,0,0,0,0,3.90335298021e-05,0.00169795854639135,0.0002342011788126,0.00138569030797455,0,0,0,7.80670596042e-05,0,5.855029470315e-05,0,0,0,0,0,0.0005464694172294,0.0005074358874273,0.0021858776689176,0,0,0,0,0,5.855029470315e-05,0,5.855029470315e-05,0,0,7.80670596042e-05,5.855029470315e-05,7.80670596042e-05,7.80670596042e-05,0,0,0,0,0,0,0,0,0,0,7.80670596042e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.855029470315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90335298021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-11",0.277385140781858,0.00657222743827574,0.056261155762822,0.331943914241202,0.0583349669325134,0.0261754175995378,0.0439730507722625,0.00278571649660039,6.19048110355643e-05,0.00243492256739886,0.0804556194092217,0,0.0400317778029983,0.00950238849395912,0.00273412915407076,0.00143412812232391,0.000175396964600766,0.000144444559082983,0.00151666787037133,0.00262063700050556,0.00067063545288528,0.0017333347089958,9.28572165533465e-05,0.0134849313372471,0.000402381271731168,0.00212539851222104,0.00573651248929563,0.000557143299320079,0.00071190532690899,0.000226984307130402,0.00353889169753309,0.000629365578861571,6.19048110355643e-05,0.000154762027588911,0.00023730177563633,0.000742857732426772,0.00320873270534342,0.00262063700050556,0.00762460922588034,0.000113492153565201,0,0,0,0,0.000402381271731168,0.00100079444507496,0.00128968356324092,0.000959524571051247,0,0.00043333367724895,0,0.00023730177563633,3.09524055177822e-05,0,0.000165079496094838,0.000257936712648185,0.000226984307130402,0,0,0,0,0.000185714433106693,0,0.000588095704837861,0.00152698533887725,9.28572165533465e-05,0,0,0,8.25397480474191e-05,0,0,0,0,0,0,0,0.000103174685059274,9.28572165533465e-05,0,0,0.00019603190161262,0,0,0,0,0,5.15873425296369e-05,0,0,0,0,0,0,0,0,0,2.06349370118548e-05,0,0,0,0,0,2.06349370118548e-05,0,0,0,5.15873425296369e-05,0,0,0,0,0,0,0,0,0,3.09524055177822e-05,0,0,0,0,0,0,0,0,2.06349370118548e-05,0,0,0,0,0,0,0,0,0,0
"2-sn-12",0.230348380304198,0.00404218917445336,0.0598243997819098,0.340540337287785,0.0651450487882833,0.0370189324860403,0.0530184812649232,0.00379777773599804,0.000319614957980033,0.00485062700934404,0.0801105491737013,0,0.0362668972907932,0.0109985147304894,0.00330895485908741,0.00297053902122619,0.00035721671774239,0.000112805279287071,0.00176728270883077,0.0026133223034838,0.000526424636672996,0.00276372934253323,0,0.0169395927729418,0.000376017597623569,0.00161687566978135,0.00291413638158266,0.000733234315365959,0.000714433435484781,5.64026396435353e-05,0.00392938389516629,0.000376017597623569,7.52035195247138e-05,0,0.000470021997029461,0.000864840474534208,0.00417379533362161,0.0031397469401568,0.00661790971817481,0.000169207918930606,0,0,0,0,0.000676831675722424,0.00199289326740491,0.00276372934253323,0.00133486247156367,0,0.000338415837861212,0.000206809678692963,0.000169207918930606,0,0,0.000131606159168249,0.000338415837861212,0.000300814078098855,0,0,0,0.000282013198217677,0.000733234315365959,0,0.0013912651112072,0.000733234315365959,0.000206809678692963,0,0,0,0.000112805279287071,0,0,0,0,0,0,0,0.000282013198217677,0,0,0,0.000206809678692963,0,0,0,0,9.40043994058922e-05,0.000282013198217677,0,0,0,0,0,0,0,0,0,5.64026396435353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-13",0.177170484806134,0.00311620616064515,0.043494683563429,0.260458176736105,0.0446467355379705,0.0325029745604261,0.00177529320667057,0.00147311563957771,0,0,0.0646282271619861,0,0.0374133600256851,0.097867759542201,0.00462709399610946,0.00866871895597651,0.0265727398062286,0.0166008800921642,0.00472152448582598,5.66582938299118e-05,0.0114072031577556,0.0275548168992804,0,0.00770552796086801,0.000151088783546431,0,0.00130314075808797,0,0.000321063665036167,0,0.00560917108916127,0,0.00698785623902246,0.000396608056809383,0.00475929668171259,0.0033428393359648,0.00373944739277418,0.0104062399667605,0.00349392811951123,0.00101984928893841,0.0178473625564222,0,0.00606243743980056,0.00532587962001171,0.000358835860922775,0.00152977393340762,0.00185083759844379,0,0.00219078736142326,0.000585469036242422,0.000113316587659824,0,0.00411716935164026,0,9.44304897165197e-05,0.000339949762979471,0.0014542295416344,0.00164309052106744,0,0.00134091295397458,0.000169974881489735,0.00111427977865493,0.0057413737747644,0.000585469036242422,0.00052881074241251,0,0,0,0,0.00234187614496969,0.000113316587659824,0,0.000245519273262951,0.000925418799221893,0,0.00101984928893841,0,9.44304897165197e-05,0,0,0,0.000887646603335285,0.000585469036242422,0.000302177567092863,0,0.000151088783546431,0,0.000113316587659824,0,0,0,0,0.000339949762979471,0.000453266350639294,0,0,0.000188860979433039,9.44304897165197e-05,0,0,0.000321063665036167,0,0.000113316587659824,0,0,0,0,0,0,5.66582938299118e-05,5.66582938299118e-05,0,0,0,0,0,0.000188860979433039,5.66582938299118e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-21",0.0536196638338733,0.0145827537623505,0.0139276515933341,0.458481778288299,0.0120879811186991,0.134672852745596,0.140927732359355,0.0129853813502284,0.00699972180592823,0.0208825033876859,0.0498057128498739,0,0.0130751213733813,0.00322166683119004,0.00224350057882315,0.00065510216901636,0.000610232157439897,0.000161532041675267,0.000798686206061041,0.00190248849084203,0.00148071038202328,0.00506133730582502,2.69220069458778e-05,0.00428957310670986,0.000296142076404656,0.00366139294463938,0.00104098426857394,0.00340114687749589,0.000296142076404656,0.000466648120395215,0.00069099817827753,0.000843556217637504,0.000664076171331652,0.000296142076404656,0.000125636032414096,0.000269220069458778,0.00343704288675706,0.00430752111134045,0.00865093823194206,5.38440138917556e-05,0,0.000125636032414096,0,0.00020640205325173,0.000161532041675267,0.000475622122710508,0.000771764199115163,0.00257553866448898,0,0.000421778108818752,0.000547414141232849,0.000107688027783511,5.38440138917556e-05,0,0.000152558039359974,0.000430752111134045,0.000349986090296411,0,0.000278194071774071,0,0.000251272064828193,0.000143584037044682,0.000619206159755189,0.00185761847926557,0.000960218247736308,0.00620103559986718,0,0,0.000125636032414096,0,0,0,4.4870011576463e-05,0,0,0,6.28180162070482e-05,0,2.69220069458778e-05,4.4870011576463e-05,1.79480046305852e-05,0.000152558039359974,0,0,0,0,0,3.58960092611704e-05,0,0,0,0,0,0,0.00020640205325173,0,0,0,0,0,0,0,0,0.000107688027783511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-22",0.0284604996623903,0.0116025208192663,0.00573936529372046,0.43860004501463,0.00276839972991222,0.13310826018456,0.173205041638533,0.0156200765248706,0.0054467702003151,0.0601958136394328,0.0489984244879586,0,0.0141796083727211,0.00101282916948008,0.00174431690299347,4.50146297546703e-05,0,0.000135043889264011,0.000157551204141346,0.000866531622777403,0.000708980418636057,0.00379248255683097,0,0.00379248255683097,0.000607697501688049,0.00920549178483007,0.000202565833896016,0.00488408732838172,0.000281341435966689,0.000315102408282692,4.50146297546703e-05,0.00160927301372946,0.000517668242178708,7.8775602070673e-05,0,9.00292595093405e-05,0.00281341435966689,0.0024645509790682,0.00884537474679271,0,0,0.000247580463650686,0,0,0.000157551204141346,0,0.000765248705829395,0.00507539950483907,0,0.000495160927301373,0.000168804861580014,0,0,0,0,9.00292595093405e-05,0.000112536574386676,0,0.000337609723160027,0,6.75219446320054e-05,0,0,0.00157551204141346,0.00136169255007878,0.00613324330407382,2.25073148773351e-05,0,0,0,0,0,0,0,0,7.8775602070673e-05,0,0,0,0.000236326806212019,0,0.000112536574386676,0,0,0,0,0,0,0,0,0,0,0,3.37609723160027e-05,0,0,0,2.25073148773351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-23",0.101052127452594,0.00493886286424114,0.0604486882080908,0.45738359998204,0.0266399269646946,0.0527710013918614,0.0677821512489337,0.00725863178532409,0.0021102414056303,0.0185731176197674,0.0797701183830462,0,0.0224643429067453,0.0150111498570723,0.0049538291153449,0.00155649011479115,0.00217010641004535,0.00103267132615951,0.00137689510154601,0.00155649011479115,0.00279868895640331,0.00510349162638251,0,0.00505859287307122,0.000269392519867698,0.00222997141446039,0.00303814897406349,0.00146669260816858,0.0008830088151219,0.000134696259933849,0.00172111887693252,0.000224493766556415,0.000673481299669246,0.000493886286424114,0.000329257524282742,0.000448987533112831,0.0128560096981307,0.00469940284658096,0.008830088151219,0.000134696259933849,0.000763278806291812,0,0,0,0.000269392519867698,0.00163132137030995,0.00224493766556415,0.00131703009713097,0.000119730008830088,0.000374156277594025,0.000269392519867698,0.000284358770971459,0.000389122528697786,0,5.98650044150441e-05,0.000972806321744466,0,0.000194561264348893,0.000209527515452654,0,0.00245446518101681,0.000254426268763937,0.000104763757726327,0.00145172635706482,0.000658515048565485,0.00225990391666791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194561264348893,0,0,0,0,7.48312555188051e-05,8.97975066225661e-05,0,0,0,0,0,0,0.000179595013245132,0,0,0,0,0,5.98650044150441e-05,0,0,8.97975066225661e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-31",0.208800801373784,0.00675443617630223,0.0627504293073841,0.319776760160275,0.0991700057240985,0.0297080709788208,0.0449627933600458,0.00429307384087006,0.001960503720664,0,0.107012020606754,0,0.0227819118488838,0.0205352032054951,0.00157412707498569,0.014338866628506,0.000100171722953635,0.000228963938179737,0.00293360045792788,0,0.00117344018317115,0.00321980538065255,0.000787063537492845,0.00227532913566113,0.000744132799084144,0.000787063537492845,0.00151688609044076,0.000543789353176875,0.00214653692043503,0,0.0070835718374356,0,7.15512306811677e-05,0.0020463651974814,5.72409845449342e-05,0.000858614768174013,0.00144533485975959,0.00168860904407556,0.00509444762449914,0,0,0,0,0,0.000286204922724671,0.00291929021179164,0.00183171150543789,0.00110188895248998,0,0.000457927876359473,0.000601030337721809,0.000314825414997138,0.000114481969089868,0,0.00108757870635375,0.00191757298225529,0.00108757870635375,0,0,0,0.000801373783629078,0,2.86204922724671e-05,0.000329135661133372,0.000629650829994276,0.00167429879793932,8.58614768174013e-05,0,0,0.000143102461362335,0,0,0,0,0,0,0,0.00020034344590727,0,0,0,0.000157412707498569,0,0,0,0,0.000500858614768174,0.000171722953634803,0.000257584430452204,0,0,0,0,0.000114481969089868,0,8.58614768174013e-05,0,0,0,0,0,0,0,0,0,0,0,7.15512306811677e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-32",0.280471842424816,0.00545646654365962,0.0463641954865875,0.23931179132958,0.104461371055495,0.0514894892053429,0.105044866032707,0.00326441784548422,0.00827932062260491,0,0.0607307880336219,0,0.0191607134408857,0.00998249515068363,0.00307517623125325,0.0129630505748214,0.00138777183769378,0.000883127533077857,0.00132469129961679,6.30805380769898e-05,0.00165586412452098,0.00310671650029175,0.000173471479711722,0.00264938259923357,0.000615035246250651,0.000567724842692908,0.00137200170317453,0.00192395641134819,0.000993518474712589,4.73104035577423e-05,0.00353251013231143,0,0.000630805380769898,0.00074119632240463,0.000141931210673227,0.00100928860923184,0.0012616107615398,0.00310671650029175,0.00293324502058003,0,0.000615035246250651,0,0.000504644304615918,0,0.00124584062702055,0.000756966456923878,0.00197126681490593,0.00105659901278958,9.46208071154847e-05,0.000110390941634732,0.000394253362981186,0.000551954708173661,9.46208071154847e-05,0,0.000268092286827207,0.000567724842692908,0.000331172824904196,0,0,0.00012616107615398,0.00190818627682894,0,0.000362713093942691,0.00140354197221302,0.000425793632019681,0.00234975004336787,0.000157701345192474,0,0,4.73104035577423e-05,0,0,0,7.88506725962372e-05,0,0,0,0.000299632555865702,0,0,0,0,6.30805380769898e-05,0,0,0,0.000205011748750217,3.15402690384949e-05,0.000236552017788712,0,0,0,0,0,0,0,0,0.000110390941634732,0,0,0,0,0,0,0,0,0,4.73104035577423e-05,0,0,0,0,0,7.88506725962372e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-sn-33",0.190615505794981,0.0033532125576685,0.0649262968380781,0.323776302464274,0.0974457072127827,0.0519860470349949,0.069967368065714,0.00391583211432429,0.00274558343648025,0,0.0872060312816473,0,0.0199617418701474,0.0169010914819399,0.00315066951727242,0.00999212332620682,0.000585124338922021,0.00029256216946101,0.00200292562169461,0.000270057387194779,0.000517609992123326,0.00328569821086981,0.000247552604928547,0.00639135816360977,0.000652638685720716,0.000360076516259705,0.00198042083942838,0.000562619556655789,0.000945200855181726,0,0.00425340384831777,0,0.000112523911331158,0.00110273433104535,0,0.00146281084730505,0.00261055474288286,0.00436592775964893,0.00492854731630471,0,0,0,0.000382581298525937,0,0.000765162597051874,0.00238550692022055,0.00108022954877912,0.000945200855181726,6.75143467986947e-05,0.000247552604928547,0.000225047822662316,0.000157533475863621,9.00191290649263e-05,0,0.000270057387194779,0.000810172161584337,0.000382581298525937,0,0,0,0.000787667379318105,0,0,0.000787667379318105,0.000360076516259705,0.00148531562957128,0.000157533475863621,0,0,0.000157533475863621,0,0,0,0,0,0.000157533475863621,0,0.000112523911331158,0,0,0,0.000180038258129853,0,0.000135028693597389,0,0,0,9.00191290649263e-05,9.00191290649263e-05,0,0,6.75143467986947e-05,0,0.000337571733993474,0,0,0,0.000180038258129853,0,0,0,0,0,0,6.75143467986947e-05,0,0,0.000157533475863621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-so-1",0.0983219097140156,0.00243103622919269,0.0151264476483101,0.1477529797076,0.0239051895870615,0.0128473511834419,0.000388290508829389,0.00158692642738967,0,0,0.0877198906033697,0,0.0467468008238512,0.179727858999899,0.00354526116757268,0.00656717425802748,0.0276023905189587,0.0408042678191579,0.00688793598271263,0,0.0362123104973495,0.0292230813384205,0,0.00091163858594726,0.000523348077117872,0,0.000219468548468785,0,0.000185704156396664,0,0.00700611135496505,0,0.0214403889657967,0.000388290508829389,0.00189080595603876,0.000573994665226053,0.0140628692980383,0.00869433095857109,0.000962285174055441,0.00165445521153392,0.0305061282371611,0,0.0150758010602019,0.00994361346523956,0.000709052233514536,5.06465881081811e-05,0.00157004423135361,0,0.00418678461694297,0.000202586352432724,0.000202586352432724,5.06465881081811e-05,0.00720869770739778,0,0,0.000320761724685147,0.00207651011243543,0.0036634365398251,0,0.00435560657730358,0.000151939764324543,0.000185704156396664,0.00840733362595806,0.00102981395819968,0,0,0.000101293176216362,0,0,0.00185704156396664,0.00209339230847149,0,0.00440625316541176,0.00325826383495965,0,0.00246480062126481,0,0,0,3.37643920721207e-05,0,0.00136745787892089,0.00315697065874329,0.00454131073370024,0,0,0,0.000118175372252423,0,0,0.00043893709693757,8.44109801803019e-05,0.000590876861262113,0.000658405645406354,0,0,0.000641523449370294,0,0,0,0.000253232940540906,0,0.000658405645406354,0,0,0.000135057568288483,0,0,0.000118175372252423,0,0.000151939764324543,0.000337643920721207,0.000101293176216362,0,0,0,0,0,0,8.44109801803019e-05,0,5.06465881081811e-05,0.000135057568288483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-so-3",0.100887290167866,0.00203836930455635,0.0119184652278177,0.174892086330935,0.0152278177458034,0.0115587529976019,7.19424460431655e-05,0.000383693045563549,0.000167865707434053,0,0.0830935251798561,0,0.041462829736211,0.191726618705036,0.0034052757793765,0.00323741007194245,0.0299760191846523,0.0439328537170264,0.00498800959232614,0,0.0324220623501199,0.0285131894484412,0,0.000623501199040767,0.000167865707434053,0,7.19424460431655e-05,0,0.000215827338129496,0,0.00453237410071942,0,0.0351798561151079,4.79616306954436e-05,0.00201438848920863,0.000743405275779376,0.0129736211031175,0.00741007194244604,0.000959232613908873,0.00172661870503597,0.0262589928057554,0,0.0147961630695444,0.00820143884892086,0.000167865707434053,9.59232613908873e-05,0.00112709832134293,0,0.00237410071942446,0.000239808153477218,7.19424460431655e-05,0,0.00755395683453237,0,0,9.59232613908873e-05,0.00160671462829736,0.003189448441247,0,0.00453237410071942,0.000143884892086331,0,0.00844124700239808,0.00112709832134293,0,0,0.000215827338129496,0,0,0.00155875299760192,0.00148681055155875,0,0.00345323741007194,0.0015347721822542,0,0.00167865707434053,0,0,0,0.000167865707434053,0,0.000311750599520384,0.00237410071942446,0.00441247002398082,0,4.79616306954436e-05,0,4.79616306954436e-05,0,0,0.000839328537170264,0.000143884892086331,0.000647482014388489,0.000407673860911271,0,4.79616306954436e-05,0.000143884892086331,0,0,0,0.000479616306954436,0,0.000911270983213429,0,0,9.59232613908873e-05,0,0,0,0,0,0.000479616306954436,7.19424460431655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119904076738609,0,0,0,0,0,0
"2-sox-1",0.129797427923006,0.00247121122972178,0.0204757501891233,0.194973522736824,0.0268471043120114,0.0143901823989241,0.000285786332688913,0.00139530974195175,0,0,0.0888291165840128,0,0.0422795662772127,0.11574346473901,0.00435403883331932,0.0045557703622762,0.027822140035303,0.0476254517945701,0.00563167185004623,0,0.026746238547533,0.0274691098596285,0,0.000790115155081113,0.000235353450449693,0,0,0,0.000117676725224847,0,0.00766579810036144,5.043288223922e-05,0.01422207279146,0.000319408254181726,0.0020173152895688,0.00045389594015298,0.01099436832815,0.00944775993948054,0.00169790703538707,0.0015129864671766,0.0272337564091788,0,0.0193494158191141,0.00825418172648567,0.000420274018660166,0,0.000218542489703287,0,0.00611918971169202,6.72438429856266e-05,0.000168109607464067,0,0.00660670757333782,0,0,0.000268975371942506,0.000975035723291586,0.00344624695301336,0,0.0035471127174918,5.043288223922e-05,0,0.00746406657140456,0.000790115155081113,0,0,0.000386652097167353,0,0,0.00184920568210473,0.0040346305791376,0,0.00159704127090863,0.00250483315121459,0,0.0010086576447844,0,0,0,0,0,0.000907791880305959,0.00358073463898462,0.00603513490795999,0,0,0,0,0,0,0.000672438429856266,3.36219214928133e-05,0.00060519458687064,0.000638816508363453,0,0,0.00065562746910986,0,0,0,0.00040346305791376,0,0.000874169958813146,0,3.36219214928133e-05,0.000437084979406573,0,0,0,0,0.000117676725224847,6.72438429856266e-05,6.72438429856266e-05,0,0,0,0,0.00020173152895688,0,0,0,8.40548037320333e-05,0,6.72438429856266e-05,0,0,0,0,0.00010086576447844,0,0,0,0,0,0,0,0
"2-sox-2",0.144547690625854,0.00229570921016671,0.033725061492211,0.254905711943154,0.0394643345176278,0.0270565728341077,0.000327958458595245,0.00174911177917464,0,0,0.0559169171904892,0,0.0371139655643618,0.139792292976223,0.00546597430992074,0.00500136649357748,0.0176004372779448,0.0194042088002186,0.00817163159333151,0,0.0222191855698278,0.0283410767969391,0,0.000519267559442471,0.000109319486198415,0,0.000109319486198415,0,0,0,0.00552063405301995,0,0.00757037441924023,0.000191309100847226,0.0015031429352282,0.000191309100847226,0.0122711123257721,0.0145668215359388,0.000847226018037715,0.000409948073244056,0.014621481279038,0,0.00863623940967478,0.00787100300628587,0.000437277944793659,0.000464607816343263,0.00338890407215086,0,0.00229570921016671,0.000109319486198415,0.000245968843946433,5.46597430992074e-05,0.00336157420060126,0,0,0,0.00188576113692266,0.00322492484285324,0,0.00240502869636513,0.000327958458595245,0.000191309100847226,0.00606723148401203,0.000464607816343263,0,0,0.000191309100847226,0,0,0.00131183383438098,0.000519267559442471,0,0.000983875375785734,0.00122984421973217,0.000109319486198415,0.00532932495217273,0,0,0,0,0,0.00401749111779175,0.00133916370593058,0.00226837933861711,0,0,0,0.000136649357748019,0,0,0.000327958458595245,0,0.000464607816343263,0.000437277944793659,0,8.19896146488112e-05,0.0007379065318393,0,0,0,0.000245968843946433,0,0.000409948073244056,0,0,0.00021863897239683,0,0,0,0.000273298715496037,0,0.000929215632686526,0,0,0,0,0.000136649357748019,0.000163979229297622,0,0.000109319486198415,0,0,0,0.000273298715496037,0,0,0,0,0,0,0,0,0,0,0,0,0
