"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_22998","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_22999","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV_23000","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23001","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA
"ASV_23002","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Algisphaera"
"ASV_23003","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23004","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ASV_23005","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23006","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV_23007","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-004"
"ASV_23008","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Saccharofermentans"
"ASV_23009","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_23010","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae",NA
"ASV_23011","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"ASV_23012","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV_23013","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_23014","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_23015","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA
"ASV_23016","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae",NA
"ASV_23017","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_23018","Bacteria",NA,NA,NA,NA,NA
"ASV_23019","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_23020","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter"
"ASV_23021","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23022","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV_23023","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_23024","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1",NA
"ASV_23025","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA
"ASV_23026","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group"
"ASV_23027","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"ASV_23028","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV_23029","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA
"ASV_23030","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13",NA,NA
"ASV_23031","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23032","Bacteria","GAL15",NA,NA,NA,NA
"ASV_23033","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23034","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_23035","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus"
"ASV_23036","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_23037","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ASV_23038","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA
"ASV_23039","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_23040","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"ASV_23041","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae",NA
"ASV_23042","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV_23043","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_23044","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_23045","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA
"ASV_23046","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_23047","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_23048","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Membranicola"
"ASV_23049","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea"
"ASV_23050","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23051","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Finniella"
"ASV_23052","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",NA
"ASV_23053","Bacteria","Desulfobacterota","Syntrophia","Syntrophales",NA,NA
"ASV_23054","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","SN8"
"ASV_23055","Bacteria","Proteobacteria",NA,NA,NA,NA
"ASV_23056","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_23057","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"ASV_23058","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_23059","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23060","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Aquabacter"
"ASV_23061","Bacteria","Planctomycetota","OM190",NA,NA,NA
"ASV_23062","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"ASV_23063","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus"
"ASV_23064","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV_23065","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"ASV_23066","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV_23067","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV_23068","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"ASV_23069","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA
"ASV_23070","Bacteria",NA,NA,NA,NA,NA
"ASV_23071","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV_23072","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV_23073","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"ASV_23074","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1",NA,NA
"ASV_23075","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA
"ASV_23076","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23077","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_23078","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,NA
"ASV_23079","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"ASV_23080","Archaea","Halobacterota","Methanosarcinia","Methanosarciniales","Methanosaetaceae","Methanosaeta"
"ASV_23081","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"ASV_23082","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosotaleales","Nitrosotaleaceae","Candidatus Nitrosotalea"
"ASV_23083","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"ASV_23084","Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales",NA,NA
"ASV_23085","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"ASV_23086","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_23087","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"ASV_23088","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Tundrisphaera"
"ASV_23089","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23090","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473"
"ASV_23091","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_23092","Bacteria",NA,NA,NA,NA,NA
"ASV_23093","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthia"
"ASV_23094","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23095","Bacteria","Planctomycetota","BD7-11",NA,NA,NA
"ASV_23096","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA
"ASV_23097","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV_23098","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma"
"ASV_23099","Bacteria","Chloroflexi","Anaerolineae",NA,NA,NA
"ASV_23100","Bacteria",NA,NA,NA,NA,NA
"ASV_23101","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23102","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA
"ASV_23103","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_23104","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales",NA,NA
"ASV_23105","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas"
"ASV_23106","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_23107","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"ASV_23108","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV_23109","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV_23110","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales",NA,NA
"ASV_23111","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"ASV_23112","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV_23113","Bacteria",NA,NA,NA,NA,NA
"ASV_23114","Archaea","Crenarchaeota","Bathyarchaeia",NA,NA,NA
"ASV_23115","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae",NA
"ASV_23116","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","HSB OF53-F07"
"ASV_23117","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"ASV_23118","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-003"
"ASV_23119","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"ASV_23120","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"ASV_23121","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV_23122","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Thermosporothrix"
"ASV_23123","Bacteria","Firmicutes","Bacilli","RF39",NA,NA
"ASV_23124","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV_23125","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Geothermomicrobium"
"ASV_23126","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722",NA
"ASV_23127","Bacteria","Firmicutes","Bacilli","Izemoplasmatales",NA,NA
"ASV_23128","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae",NA
"ASV_23129","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","SP3-e08"
"ASV_23130","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group"
"ASV_23131","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1921-2"
"ASV_23132","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082",NA
"ASV_23133","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23134","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella"
"ASV_23135","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Siphonobacter"
"ASV_23136","Bacteria","Firmicutes","Clostridia","Clostridia UCG-014",NA,NA
"ASV_23137","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis"
"ASV_23138","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23139","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA
"ASV_23140","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",NA
"ASV_23141","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group"
"ASV_23142","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV_23143","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter"
"ASV_23144","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_23145","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-011",NA
"ASV_23146","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Flexilinea"
"ASV_23147","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"ASV_23148","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA
"ASV_23149","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales",NA,NA
"ASV_23150","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23151","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_23152","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV_23153","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales",NA,NA
"ASV_23154","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23155","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae",NA
"ASV_23156","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_23157","Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales",NA,NA
"ASV_23158","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"ASV_23159","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473"
"ASV_23160","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV_23161","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_23162","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV_23163","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV_23164","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"ASV_23165","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"ASV_23166","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"ASV_23167","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV_23168","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"ASV_23169","Bacteria",NA,NA,NA,NA,NA
"ASV_23170","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_23171","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV_23172","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23173","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"ASV_23174","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Rubinisphaera"
"ASV_23175","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","HSB OF53-F07"
"ASV_23176","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_23177","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV_23178","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23179","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV_23180","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23181","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1",NA
"ASV_23182","Bacteria","Gemmatimonadota","S0134 terrestrial group",NA,NA,NA
"ASV_23183","Bacteria","Bacteroidota","Bacteroidia","Cytophagales",NA,NA
"ASV_23184","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA
"ASV_23185","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV_23186","Bacteria","Bacteroidota","Bacteroidia","Cytophagales",NA,NA
"ASV_23187","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"ASV_23188","Bacteria",NA,NA,NA,NA,NA
"ASV_23189","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales",NA,NA
"ASV_23190","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23191","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_23192","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV_23193","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"ASV_23194","Bacteria","Bacteroidota","Bacteroidia","Cytophagales",NA,NA
"ASV_23195","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23196","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV_23197","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"ASV_23198","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23199","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA
"ASV_23200","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV_23201","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23202","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_23203","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_23204","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_23205","Bacteria",NA,NA,NA,NA,NA
"ASV_23206","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_23207","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23208","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_23209","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"ASV_23210","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23211","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"ASV_23212","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV_23213","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_23214","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168"
"ASV_23215","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_23216","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA
"ASV_23217","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"ASV_23218","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae",NA
"ASV_23219","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"ASV_23220","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA
"ASV_23221","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"ASV_23222","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_23223","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10"
"ASV_23224","Bacteria","Proteobacteria",NA,NA,NA,NA
"ASV_23225","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV_23226","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
